Time [s],Period,HomeHull,AwayHull
246.0,1.0,1227.0524971884481,792.475962349936
247.0,1.0,1191.982730244688,881.6591350235359
248.0,1.0,1151.3041136601921,975.475217722448
249.0,1.0,1104.16232031616,1060.170106786
250.0,1.0,1043.3157529605442,1141.6630534908481
251.0,1.0,992.997456596368,1231.727214031824
252.0,1.0,953.449073642816,1332.032774343408
253.0,1.0,928.953094855392,1443.378879532704
254.0,1.0,936.62943563568,1588.477702056688
255.0,1.0,943.45053203592,1759.679679820944
256.0,1.0,948.297089285968,1897.7100273702722
257.0,1.0,959.186308532304,2016.79022410976
258.0,1.0,972.97806828424,2114.1529021380957
259.0,1.0,982.162383283808,2169.196869274288
260.0,1.0,979.381180087808,2199.991924725376
261.0,1.0,974.48651888024,2236.98827429424
262.0,1.0,963.32691769336,2288.0453611488642
263.0,1.0,949.0176273760799,2349.007514435552
264.0,1.0,950.4001035398401,2423.3019839607678
265.0,1.0,951.245827579072,2484.6629417021118
266.0,1.0,933.658650492464,2504.5506101140318
267.0,1.0,1056.935681863616,2468.10955465864
268.0,1.0,1123.580874168992,2279.490514057024
269.0,1.0,1105.423631542432,2044.893504117936
270.0,1.0,1102.286129640768,1824.7903227895042
271.0,1.0,1037.968788815936,1594.8109608583518
272.0,1.0,885.8986717501119,1315.9405962255362
273.0,1.0,730.39786444176,1035.1138200147202
274.0,1.0,639.429811460128,817.280746590512
275.0,1.0,597.020676496304,667.1953358472
276.0,1.0,604.2467452367999,640.010067756976
277.0,1.0,666.952403787072,710.892316083648
278.0,1.0,751.639683465936,815.250329424144
279.0,1.0,844.140742479504,931.184865324944
280.0,1.0,988.247973821536,1066.624231306656
281.0,1.0,1135.357757548544,1228.662521031952
282.0,1.0,1255.609339544256,1371.2498060991838
283.0,1.0,1351.455926669584,1439.4495933912
284.0,1.0,1402.6762492511361,1453.85131412696
285.0,1.0,1428.545420788464,1422.713652186096
286.0,1.0,1362.357215985824,1383.6647015045921
287.0,1.0,1226.553217307936,1333.9119833543841
288.0,1.0,1134.012790432848,1262.7047354618721
289.0,1.0,1045.11096930992,1140.809630226416
290.0,1.0,951.34842232992,1015.649250506128
291.0,1.0,894.408983118336,963.914045780256
292.0,1.0,825.3054912261441,967.458327658832
293.0,1.0,748.72983965616,1000.386371456976
294.0,1.0,676.9298478230401,1037.714024391328
295.0,1.0,602.35706330456,1077.496889481024
296.0,1.0,571.659996086848,1122.404957819808
297.0,1.0,563.5462203543681,1126.2817984956482
298.0,1.0,549.746974878192,1088.179624366128
299.0,1.0,530.367866920688,1073.318451885424
300.0,1.0,465.978458738688,1018.826505335088
301.0,1.0,414.657763978672,934.967335592352
302.0,1.0,395.086002226176,880.616385926544
303.0,1.0,428.509556971376,865.31941380144
304.0,1.0,466.71880245222405,879.6732475548961
305.0,1.0,470.95266482496004,863.8304096686401
306.0,1.0,457.880394038736,826.6766665577601
307.0,1.0,464.71454376657596,857.09880649896
308.0,1.0,364.967776230752,860.707116493728
309.0,1.0,425.07466553163204,889.9529860864479
310.0,1.0,390.28879645104,876.113493228592
311.0,1.0,328.80413370184,853.8262123477921
312.0,1.0,293.37073417190396,832.63338695016
313.0,1.0,349.873526928832,813.7405059203841
314.0,1.0,423.790251021936,795.7930496542721
315.0,1.0,507.21568208929597,767.834271766608
316.0,1.0,593.666266240048,755.119066631664
317.0,1.0,676.0920840395199,754.178689140256
318.0,1.0,755.525516020864,752.864091692784
319.0,1.0,829.2411685426721,751.5815090674561
320.0,1.0,894.4944907862081,754.2443524777441
321.0,1.0,948.3085557867839,739.037376643936
322.0,1.0,992.273502029584,709.6127228898239
323.0,1.0,1038.39315569296,682.483009796464
324.0,1.0,1084.705999700432,662.64162173248
325.0,1.0,1121.39364733744,656.793449480864
326.0,1.0,1151.039734268144,656.445283460688
327.0,1.0,1181.895041160576,656.556545009824
328.0,1.0,1207.038447034624,646.6022707006239
329.0,1.0,1209.136507835568,630.272303315296
330.0,1.0,1189.746425669232,608.285679604048
331.0,1.0,1162.8313800497601,579.073801267072
332.0,1.0,1121.40072061992,543.4411821749441
333.0,1.0,1067.943619954976,503.38641852384006
334.0,1.0,999.669257570512,462.586538367584
335.0,1.0,927.288373449872,432.021875651504
336.0,1.0,867.6295596372801,411.265630077776
337.0,1.0,833.088588786224,392.843084296304
338.0,1.0,815.369253235856,377.864837057712
339.0,1.0,797.866600963072,486.23112259659194
340.0,1.0,779.3945289271039,548.761098804112
341.0,1.0,769.839025800432,574.0646864764
342.0,1.0,757.27388246056,610.479687664336
343.0,1.0,736.448466641104,633.509352468656
344.0,1.0,712.494335313408,633.673256420432
345.0,1.0,701.892754507424,641.034628532752
346.0,1.0,749.7046456550079,679.536908924976
347.0,1.0,788.8625268761119,745.65409523536
348.0,1.0,786.277111657664,788.5428116248161
349.0,1.0,777.4892501370559,741.173939380528
350.0,1.0,828.68857281608,701.209915079024
351.0,1.0,954.681223319328,780.6705759867519
352.0,1.0,1117.8492835904,925.978710901936
353.0,1.0,1200.3484207606223,1011.5151982376223
354.0,1.0,1175.2208973516572,1046.8155670601714
355.0,1.0,1147.932873588896,1049.0908070583362
356.0,1.0,1100.410380686032,1075.660517628464
357.0,1.0,1076.5800453023198,1160.18665961296
358.0,1.0,1119.477056946496,1296.5019439170721
359.0,1.0,1239.060686138544,1397.1685515647198
360.0,1.0,1426.959093619776,1441.9440217517442
361.0,1.0,1650.538196298944,1467.9171050568482
362.0,1.0,1861.737214752864,1509.981815990448
363.0,1.0,2098.586353537616,1522.3011592358241
364.0,1.0,2229.374832785264,1489.79766123168
365.0,1.0,2214.5441359448005,1457.460350753
368.0,1.0,1384.3535470782801,1269.2596655131601
369.0,1.0,1256.969325306416,1223.185284007552
370.0,1.0,1110.9540513243999,1134.212417304704
371.0,1.0,918.919375469456,1027.06106584072
372.0,1.0,730.308761394656,906.466785467648
373.0,1.0,629.283720593968,839.27664779064
374.0,1.0,546.247618877856,836.98649716304
375.0,1.0,534.998870963392,853.6009099888801
376.0,1.0,590.199214866704,876.2105944454879
377.0,1.0,646.2231201409919,884.2791245384319
378.0,1.0,751.524215010848,893.893530071584
379.0,1.0,852.9080417240959,936.902279857856
380.0,1.0,940.159716003088,977.663751407648
381.0,1.0,994.2660628232,985.385579237808
382.0,1.0,1000.5338685447359,940.9078120792
383.0,1.0,998.184117084288,896.5217514972959
384.0,1.0,1051.91931021712,875.08913873136
385.0,1.0,1107.861915796272,902.020297287024
386.0,1.0,1149.814547518523,961.0010515865538
415.0,1.0,656.6706507747692,353.8969920797539
416.0,1.0,668.240841124816,345.99756653720004
417.0,1.0,695.6495482771201,330.16640166096
418.0,1.0,725.6392455125119,350.590578898576
419.0,1.0,718.562883875824,383.906214646064
420.0,1.0,704.543805802704,344.61984063284797
421.0,1.0,722.6270379827041,256.39932904032
422.0,1.0,748.0792037553439,190.479777613328
423.0,1.0,735.229274137472,195.61881945836802
424.0,1.0,703.8068552984159,240.83188160224003
425.0,1.0,746.8540504375361,299.63411064952
426.0,1.0,792.899324965152,360.27685947945594
427.0,1.0,723.0143373881599,381.3877256067039
428.0,1.0,578.687157962608,352.378161500224
429.0,1.0,514.823783335232,324.37751541116796
430.0,1.0,536.7968330417921,331.023682070352
431.0,1.0,537.907865685184,361.841352578192
432.0,1.0,519.5675079416001,378.1654786724002
463.0,1.0,688.5160580372858,1592.4642484029428
464.0,1.0,711.1335683770401,1604.68019428976
465.0,1.0,752.199846223008,1599.886944019952
466.0,1.0,781.60840199032,1556.3885371773279
467.0,1.0,804.82685945144,1509.222958471248
468.0,1.0,824.55996196208,1476.025034668848
469.0,1.0,788.89707097104,1464.56373445368
470.0,1.0,708.798933995504,1427.762669426816
471.0,1.0,636.982641082976,1340.4196967745759
472.0,1.0,580.11238602856,1257.5092080671682
473.0,1.0,565.796477671664,1248.8879532532642
474.0,1.0,592.5505083778401,1275.699917581888
475.0,1.0,620.5977003863841,1274.3567209816479
476.0,1.0,669.642934523712,1225.91543139704
477.0,1.0,723.285053664576,1160.6135854885601
478.0,1.0,769.275294463472,1101.631938235376
479.0,1.0,826.962990273328,1092.468071812832
480.0,1.0,913.017082281408,1150.725753254752
481.0,1.0,982.6449898709999,1229.5488054681273
505.0,1.0,118.51463558788573,662.5085714022858
506.0,1.0,130.753723396096,670.466608209744
507.0,1.0,159.01629138168,734.1060706995839
508.0,1.0,131.73910224792,743.3089384136
509.0,1.0,151.47015416905597,787.318902278064
510.0,1.0,165.698936575584,820.8241014193759
511.0,1.0,175.448852970048,799.1771362700641
512.0,1.0,193.596989513968,739.2371680456
513.0,1.0,233.26352428801601,696.173474601776
514.0,1.0,276.293725990496,653.676735076384
515.0,1.0,315.28206511897605,615.36336194816
516.0,1.0,350.88881762555195,578.931649286128
517.0,1.0,394.39700434023996,565.821122861616
518.0,1.0,450.36965038384,572.454491168992
519.0,1.0,540.323043094848,584.7863672811201
520.0,1.0,662.93167871632,617.558904937632
521.0,1.0,784.2778586685279,653.853277117296
522.0,1.0,922.862781102672,674.4971383228959
523.0,1.0,1071.129320109216,702.7621673359199
524.0,1.0,1236.69451274936,744.9846284489599
525.0,1.0,1404.3417574242721,806.5785552375039
526.0,1.0,1554.058721012224,880.7567891601919
527.0,1.0,1688.79228646712,952.9024940301761
528.0,1.0,1820.7271718776478,1008.717025760592
529.0,1.0,1939.429783418864,1043.01945472808
530.0,1.0,2032.718490361472,1064.7944220786078
531.0,1.0,2089.174896019984,1074.501356116704
532.0,1.0,2089.636128040016,1071.1599719129763
533.0,1.0,2009.4151425976802,1050.184922727552
534.0,1.0,1859.6718544134399,1007.374814580448
535.0,1.0,1686.3693701161762,948.5416556303519
536.0,1.0,1514.749512256832,882.7731491119681
537.0,1.0,1363.186067423328,813.181636811904
538.0,1.0,1234.912418232416,744.5456103893121
539.0,1.0,1131.482271962288,683.767140902016
540.0,1.0,1048.379077706448,624.662726156704
541.0,1.0,986.7678132704319,604.8782304330721
542.0,1.0,939.2983251452001,660.016003533632
543.0,1.0,897.7469273184801,672.4527818503999
544.0,1.0,908.931903577392,680.5926582121921
545.0,1.0,930.1452955037599,706.4242236241121
546.0,1.0,956.016691862368,707.460356094256
547.0,1.0,969.4518921952799,660.468810598192
548.0,1.0,1008.37400364312,621.212625995536
549.0,1.0,1043.387566192464,619.1550176294561
550.0,1.0,1080.731800222608,627.7686518574401
551.0,1.0,1126.366326538656,649.6709069233921
552.0,1.0,1190.172600240576,678.1612931193761
553.0,1.0,1245.182075078528,668.303808064832
554.0,1.0,1236.649316902688,674.9742440888481
555.0,1.0,1169.2699207590879,706.5233331628
556.0,1.0,1115.410622776224,767.079947084704
557.0,1.0,1077.7916866619041,784.7372705244001
558.0,1.0,1036.402534500064,730.7779025945119
559.0,1.0,1011.2687777509667,675.3054084276333
582.0,1.0,991.8381056872,507.3880649268
583.0,1.0,946.195848502832,510.069364550832
584.0,1.0,857.519945258768,514.143278433872
585.0,1.0,855.2351036114881,511.22580507142396
586.0,1.0,866.494516554832,493.23069775526403
587.0,1.0,898.23040269312,493.36141258636803
588.0,1.0,928.0664772516959,466.457883851632
589.0,1.0,898.889527311376,379.34677998864
590.0,1.0,865.070127889312,319.77398594348796
591.0,1.0,831.8066967593761,368.03009074920004
592.0,1.0,811.8173248225601,451.153788651184
593.0,1.0,872.0528350305441,574.33983587464
594.0,1.0,986.5833438999521,732.044150839472
595.0,1.0,1025.599366289472,831.2897313012321
596.0,1.0,977.523074529488,866.778357489216
597.0,1.0,919.0372958843201,871.620650198144
598.0,1.0,921.253512513408,912.6106225271039
599.0,1.0,988.402519324176,959.013866286464
600.0,1.0,1117.0970251249441,1005.3475646525279
601.0,1.0,1306.648486364432,1046.538583151792
602.0,1.0,1540.547529878,1065.882769098928
603.0,1.0,1726.106821850592,1067.209081016832
604.0,1.0,1796.157477566192,1068.904394745696
605.0,1.0,1743.086330111792,1095.8924424990241
606.0,1.0,1614.4453127310398,1148.756904647568
607.0,1.0,1487.18361703376,1167.62185714248
608.0,1.0,1364.67428115568,1145.985522423648
609.0,1.0,1303.320198260576,1138.801068754
610.0,1.0,1279.8627131976,1105.2820078358081
611.0,1.0,1250.717745758752,1051.737986115104
612.0,1.0,1217.123453474128,1034.845620051104
613.0,1.0,1183.278031629552,1035.150934684272
614.0,1.0,1145.029383688784,1022.2408581843041
615.0,1.0,1133.179259950976,997.4922837873919
616.0,1.0,1185.868680706544,969.4259397336159
617.0,1.0,1224.831351815456,947.9424763440961
618.0,1.0,1206.009534688336,950.8178335787841
619.0,1.0,1175.5045447409439,978.72048539416
620.0,1.0,1138.8982258473122,1011.3391982903679
621.0,1.0,1080.407655828304,999.795990745664
622.0,1.0,995.4027381139999,929.3586665696799
623.0,1.0,918.4517274932961,833.2371563484801
624.0,1.0,891.1452682572959,770.87300277584
625.0,1.0,879.6609039269761,766.256759030464
626.0,1.0,898.019154204288,749.3169221020001
627.0,1.0,933.2855120727733,713.7786445526667
636.0,1.0,1121.01166929745,538.0310434819
637.0,1.0,1147.687356509312,544.7878058332001
638.0,1.0,1180.863974847648,563.2132079864961
639.0,1.0,1217.049878188944,597.214401472176
640.0,1.0,1245.2518006285761,635.4694535767841
641.0,1.0,1282.674574021424,657.441012063472
642.0,1.0,1284.768967305472,659.106037127616
643.0,1.0,1254.858315938944,642.599052492352
644.0,1.0,1293.214531660416,627.480155679504
645.0,1.0,1400.4823545582722,635.60195313752
646.0,1.0,1478.30991880008,687.871830710576
647.0,1.0,1533.9483229928321,750.423510970144
648.0,1.0,1561.572480739392,792.0361037221601
649.0,1.0,1523.1554400071839,795.705755829584
650.0,1.0,1441.584795834032,789.9885845955039
651.0,1.0,1350.8507242199519,821.8559246299681
652.0,1.0,1264.617102281968,853.605411327216
653.0,1.0,1196.8499618407361,841.3451475168
654.0,1.0,1172.27107913128,800.172679396592
655.0,1.0,1163.311879904336,774.4053614835522
656.0,1.0,1149.056833621712,759.999568429616
657.0,1.0,1144.423764559088,772.1860490472959
658.0,1.0,1125.266435964,779.4863857041121
659.0,1.0,1133.1329177872321,810.544387928416
660.0,1.0,1111.7765887845599,821.191235132976
661.0,1.0,1056.1403373138667,788.6666007612444
691.0,1.0,778.7806175117834,240.21048988729999
692.0,1.0,787.420824104448,229.218335885152
693.0,1.0,883.8469700084639,216.97129587153603
694.0,1.0,920.9088985668,206.58300379320008
728.0,1.0,1025.0579294740908,490.72583580489095
729.0,1.0,1014.688769095424,425.57897911894395
730.0,1.0,973.656799282384,337.940719862624
731.0,1.0,993.1250615791199,279.605270933888
732.0,1.0,941.632620462416,247.68971239236805
733.0,1.0,913.870950611008,255.37389782646403
734.0,1.0,867.561319785776,272.196194316992
735.0,1.0,803.761434462176,304.06854156164803
736.0,1.0,760.498845729664,341.016954182352
737.0,1.0,752.548990512944,398.219839479728
738.0,1.0,758.639274712864,496.27214521462406
739.0,1.0,749.267828010352,626.717689532768
740.0,1.0,758.1879583059521,827.7941000925599
741.0,1.0,791.862829471296,1056.9796010869918
742.0,1.0,892.0559968084,1331.8762136137123
743.0,1.0,969.9913321397601,1514.966086808944
744.0,1.0,1018.0433417623359,1580.7898248579843
745.0,1.0,1041.876114660992,1562.7067850883361
746.0,1.0,999.561425688688,1520.534726809088
747.0,1.0,895.167422083392,1471.8182638380158
748.0,1.0,775.61438293696,1383.236491898608
749.0,1.0,713.195138216672,1297.874748948656
750.0,1.0,730.213488890608,1256.627531187072
751.0,1.0,751.620336343392,1238.108548665392
752.0,1.0,764.8355883477119,1225.047513925808
753.0,1.0,809.5847473164961,1226.489654713216
754.0,1.0,871.802107849984,1254.278837096976
755.0,1.0,941.184942855728,1300.455670512496
756.0,1.0,1015.537173443872,1356.853892892272
757.0,1.0,1065.68791158768,1368.713771879616
758.0,1.0,1053.202685289968,1267.511555699888
759.0,1.0,1003.6509903309601,1095.4885461978402
760.0,1.0,936.212679988592,921.0154148012159
761.0,1.0,841.463044217344,776.9903000513759
762.0,1.0,750.1403286018881,717.3509709188
763.0,1.0,706.2616607495679,770.42861847552
764.0,1.0,720.536800471056,869.267140241424
765.0,1.0,777.2375142401439,987.543859563072
766.0,1.0,816.9922193605121,1087.615443105808
767.0,1.0,822.404319519744,1168.20552040144
768.0,1.0,831.081417737008,1229.072861443712
769.0,1.0,865.301445079152,1285.825768931856
770.0,1.0,892.7361083259519,1333.390619271904
771.0,1.0,870.8723040620961,1372.9321101232642
772.0,1.0,795.2931637972,1376.2889959238719
773.0,1.0,709.732227205024,1325.452877863232
774.0,1.0,615.068872101984,1258.161306961328
775.0,1.0,496.938031571184,1204.108678727088
776.0,1.0,409.853542613888,1187.404936450864
777.0,1.0,431.126067242336,1229.742588655152
778.0,1.0,489.51381005249607,1295.7310704168
779.0,1.0,559.481205107728,1313.490205559056
780.0,1.0,638.097504547712,1239.818674762176
781.0,1.0,683.271729627184,1115.99909767792
782.0,1.0,687.6526381696161,965.1855726166082
783.0,1.0,671.0519757714719,812.520920205936
784.0,1.0,651.927722987296,725.6614824520001
785.0,1.0,639.60777751352,718.911949396736
786.0,1.0,652.083936565296,778.363716883584
787.0,1.0,693.992705489504,853.89000124488
788.0,1.0,714.953538942,886.0847168166223
805.0,1.0,1063.8800026674999,602.9431874468
806.0,1.0,1012.6832192695679,584.0712613128001
807.0,1.0,891.4890350188319,538.4969772983519
808.0,1.0,746.656860100336,489.977186827344
809.0,1.0,663.669585477136,474.154282967824
810.0,1.0,651.9071974,526.257391827168
811.0,1.0,660.0663028317119,629.433230717552
812.0,1.0,695.494844241728,770.6507766904159
813.0,1.0,732.9401914183201,901.569816445888
814.0,1.0,771.234966450528,972.556914128144
815.0,1.0,812.0728058809441,992.845551744528
816.0,1.0,864.775455349168,992.1965605219041
817.0,1.0,919.91420112608,967.9653990413601
818.0,1.0,913.486056241248,883.3098706601601
819.0,1.0,859.36772012408,762.9581026830399
820.0,1.0,807.480984555072,626.490578037936
821.0,1.0,826.447489163632,542.277466115392
822.0,1.0,957.242984692896,591.482713052192
823.0,1.0,1103.222432896672,723.080617168224
824.0,1.0,1259.414345969648,833.696217477488
825.0,1.0,1358.2583868434879,906.82145124416
826.0,1.0,1338.608801252032,959.7423338829599
827.0,1.0,1237.280928440784,989.0335468124479
828.0,1.0,1163.274616706736,996.549802915088
829.0,1.0,1188.191032137104,1075.491861197216
830.0,1.0,1229.9489562612,1161.614545758656
831.0,1.0,1194.390556748544,1175.8158818455202
832.0,1.0,1071.90262835656,1123.2949517372
833.0,1.0,913.310301025616,1069.0403333297281
834.0,1.0,765.682567415072,1038.314078440464
835.0,1.0,643.189062885456,1032.41448701264
836.0,1.0,572.2495709725921,1048.860826620928
837.0,1.0,563.2174173575839,1053.08984508792
838.0,1.0,597.510215024304,1050.979849035504
839.0,1.0,643.227608717824,1057.082174055264
840.0,1.0,682.449994907568,1058.00196035216
841.0,1.0,711.9651584364801,1090.9542337846399
842.0,1.0,730.335964501984,1160.62771381728
843.0,1.0,733.518921118432,1236.525586594752
844.0,1.0,730.686517105376,1308.241821165136
845.0,1.0,700.0963653876161,1365.216898444224
846.0,1.0,635.554653333312,1380.026564286848
847.0,1.0,599.632261713856,1350.14458490272
848.0,1.0,600.0508574336001,1302.546414818624
849.0,1.0,593.586243672768,1256.129529400288
850.0,1.0,576.684878608176,1227.31031959264
851.0,1.0,555.516306314128,1222.338672259872
852.0,1.0,532.532451348336,1232.938473713392
853.0,1.0,518.893045780544,1272.699707148192
854.0,1.0,502.545964008336,1325.195514421232
855.0,1.0,484.599945781472,1347.031300958432
856.0,1.0,467.192828456016,1311.114498883488
857.0,1.0,455.790573625216,1286.091314030496
858.0,1.0,475.052861281648,1297.1607029455681
859.0,1.0,515.059019903904,1282.6821049109922
860.0,1.0,523.178715033392,1267.6866811525601
861.0,1.0,513.402578428896,1274.017118570032
862.0,1.0,509.859483434016,1297.967061674912
863.0,1.0,508.362248716672,1308.0805206564642
864.0,1.0,511.37426532097606,1279.2198893415998
865.0,1.0,530.777166136848,1222.15227147696
866.0,1.0,548.286574035552,1162.791546681184
867.0,1.0,558.9326488740801,1126.2855145800481
868.0,1.0,577.233561673792,1140.746183622832
869.0,1.0,587.566145138368,1166.5613242084
870.0,1.0,588.992379066304,1192.701946474096
871.0,1.0,587.431737403792,1218.487702883616
872.0,1.0,585.244914335568,1223.902679323168
873.0,1.0,607.080990504624,1224.4707366422401
874.0,1.0,668.0642443175201,1220.551607985504
875.0,1.0,747.325953483504,1198.111566951584
876.0,1.0,854.9956133857761,1124.609017176608
877.0,1.0,947.1048455193439,1036.269911581616
878.0,1.0,1024.765805851152,977.8986175139521
879.0,1.0,1030.343201927872,927.280679760416
880.0,1.0,1044.435977216704,898.604177223616
881.0,1.0,1078.3661000386242,895.523432988032
882.0,1.0,1111.259854631136,896.5334087073761
883.0,1.0,1142.761446214272,901.9923535000321
884.0,1.0,1174.379543642272,900.635576941296
885.0,1.0,1207.520335957296,881.206345301424
886.0,1.0,1240.8732127594078,846.35560664272
